CCN,CNH,NOMBRE,COMUNIDAD_AUTONOMA,PROVINCIA,MUNICIPIO,DIRECCION,CODIGO_POSTAL,TELEFONO,NUMERO_DE_CAMAS,TIPO_DE_CENTRO,DEPENDENCIA,OBSERVACIONES,CONCIERTO,ACREDITACION_DOCENTE
1110000695,100092,HOSPITAL QUIRONSALUD CACERES,EXTREMADURA,CÁCERES,Cáceres,AVENIDA DE LA UNIVERSIDAD 5,10004,927181360,26,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1110000696,100106,CLINICA SOQUIMEX,EXTREMADURA,CÁCERES,Plasencia,AVENIDA LA SALLE 22,10600,927418484,20,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1110000697,100113,CLINICA SAN FRANCISCO CLINICA QUIRURGICA CACEREÑA,EXTREMADURA,CÁCERES,Cáceres,RONDA DE SAN FRANCISCO 0,10005,927012200,33,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1110001384,100115,HOSPITAL UNIVERSITARIO DE CACERES,EXTREMADURA,CÁCERES,Cáceres,AVENIDA DE LA UNIVERSIDAD 75,10004,927256364,269,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1215000169,150308,SANATORIO LA ROBLEDA,GALICIA,A CORUÑA,"Pino, O",LUGAR SANTISO S/N,15821,981585811,96,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
1215000172,150011,COMPLEXO HOSPITALARIO UNIVERSITARIO A CORUÑA,GALICIA,A CORUÑA,"Coruña, A",LUGAR JUBIAS DE ARRIBA 84,15006,981178000,1341,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1215000173,150050,CENTRO ONCOLOXICO DE GALICIA,GALICIA,A CORUÑA,"Coruña, A",CALLE DOCTOR CAMILO VEIRAS 1,15009,981287499,56,Hospitales especializados,PRIVADOS,,Concierto sustitutorio,NO
1215000174,150063,HOSPITAL QUIRONSALUD A CORUÑA,GALICIA,A CORUÑA,"Coruña, A",CALLE LONDRES 2,15009,981219800,127,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1215000175,150079,HOSPITAL SAN RAFAEL,GALICIA,A CORUÑA,"Coruña, A",LUGAR JUBIAS DE ARRIBA 82,15006,981179000,120,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1215000176,150354,HM MODELO-BELEN,GALICIA,A CORUÑA,"Coruña, A",CALLE VIRREY OSORIO 30,15011,981147300,146,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1215000177,150130,COMPLEXO HOSPITALARIO UNIVERSITARIO DE FERROL,GALICIA,A CORUÑA,Ferrol,AVENIDA RESIDENCIA S/N,15405,981334000,457,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1215000178,150177,HOSPITAL JUAN CARDONA,GALICIA,A CORUÑA,Ferrol,CALLE PARDO BAZAN S/N,15406,981312500,150,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1215000179,150200,COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO,GALICIA,A CORUÑA,Santiago de Compostela,CALLE CHOUPANA (DA) S/N,15706,981950000,1395,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1215000181,150365,HOSPITAL HM ROSALEDA - HM LA ESPERANZA,GALICIA,A CORUÑA,Santiago de Compostela,CALLE SANTIAGO LEON DE CARACAS (DE) 1,15701,981551200;981551225,119,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1215000182,150336,HOSPITAL PUBLICO DA BARBANZA,GALICIA,A CORUÑA,Ribeira,LUGAR SALMON S/N,15993,981835985,81,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1215000183,150341,HOSPITAL PUBLICO VIRXE DA XUNQUEIRA,GALICIA,A CORUÑA,Cee,PASEO ALCALDE PEPE SANCHEZ 7,15270,981706010,74,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1227000093,270018,COMPLEXO HOSPITALARIO UNIVERSITARIO DE LUGO,GALICIA,LUGO,Lugo,CALLE ULISES ROMERO 1,27003,982296000,848,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1227000094,270095,HOSPITAL PUBLICO DA MARIÑA,GALICIA,LUGO,Burela,CALLE MEDICO VIOR S/N,27880,982589901,139,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1227000095,270109,HOSPITAL PUBLICO DE MONFORTE,GALICIA,LUGO,Monforte de Lemos,CALLE CORREDOIRA S/N,27400,982417900,140,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1227000096,270057,HOSPITAL POLUSA,GALICIA,LUGO,Lugo,CALLE DOUTOR IGLESIAS OTERO S/N,27004,982222854,97,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1227000097,270076,SANATORIO NOSA SEÑORA DOS OLLOS GRANDES,GALICIA,LUGO,Lugo,CALLE MONTEVIDEO 23,27001,982284040,69,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1232000111,320013,COMPLEXO HOSPITALARIO UNIVERSITARIO DE OURENSE,GALICIA,OURENSE,Ourense,CALLE RAMON PUGA 52,32005,988385500,869,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1232000112,320126,HOSPITAL PUBLICO DE VALDEORRAS,GALICIA,OURENSE,"Barco de Valdeorras, O",AVENIDA CONDE DE FENOSA 50,32300,988339000,100,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1232000113,320150,HOSPITAL PUBLICO DE VERIN,GALICIA,OURENSE,Verín,CARRETERA LAZA (DE) S/N,32600,988413636,80,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1232000114,320087,CENTRO MEDICO EL CARMEN,GALICIA,OURENSE,Ourense,AVENIDA HABANA (DE LA) 50,32003,988223400,43,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1232000115,320163,CLINICA SANTA TERESA,GALICIA,OURENSE,Ourense,CALLE SAENZ DIEZ 11,32003,988371710,49,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1236000115,360182,HOSPITAL POVISA,GALICIA,PONTEVEDRA,Vigo,CALLE SALAMANCA 5,36211,986413144,573,Hospitales Generales,PRIVADOS,,Concierto sustitutorio,SI
1236000116,360340,COMPLEXO HOSPITALARIO UNIVERSITARIO DE PONTEVEDRA,GALICIA,PONTEVEDRA,Pontevedra,CALLE MOURENTE S/N,36071,986800000,605,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1236000117,360059,GRUPO QUIRONSALUD PONTEVEDRA,GALICIA,PONTEVEDRA,Pontevedra,CALLE FRAY JUAN NAVARRETE 9,36001,986856800,127,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1236000118,360031,HESTIA SANTA MARIA,GALICIA,PONTEVEDRA,Pontevedra,AVENIDA SANTA MARIA (DE) 9,36002,610527859;986856562,70,Otros Centros con Internamiento,PRIVADOS,,Sin concierto,NO
1236000120,360209,VITHAS HOSPITAL NOSA SEÑORA DE FATIMA,GALICIA,PONTEVEDRA,Vigo,CALLE VIA NORTE 48,36206,986821100,200,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1236000122,360268,SANATORIO PSIQUIATRICO SAN JOSE,GALICIA,PONTEVEDRA,Vigo,CALLE TOMAS A ALONSO 89,36208,986235606,48,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
1236000123,360255,CENTRO MEDICO PINTADO,GALICIA,PONTEVEDRA,Vigo,AVENIDA HISPANIDADE 40,36203,986413300,12,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1236000124,360160,"FREMAP, HOSPITAL DE VIGO",GALICIA,PONTEVEDRA,Vigo,CALLE FELICIANO ROLAN 12,36203,986413033,17,Hospitales especializados,MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL,,Sin concierto,NO
1236000125,360274,CLINICA RESIDENCIA EL PINAR,GALICIA,PONTEVEDRA,Vigo,CARRETERA VELLA MADRID 120,36214,986266400,84,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Red de utilización pública (RUP),NO
1236000126,360216,CONCHEIRO CENTRO MEDICO QUIRURGICO,GALICIA,PONTEVEDRA,Vigo,AVENIDA MADRID 4,36204,986413244,40,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1236000127,360353,HOSPITAL PUBLICO DO SALNES,GALICIA,PONTEVEDRA,Vilagarcía de Arousa,CALLE HOSPITAL DO SALNES 30,36619,986568000,122,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1236000128,360368,COMPLEXO HOSPITALARIO UNIVERSITARIO DE VIGO,GALICIA,PONTEVEDRA,Vigo,CARRETERA CLARA CAMPOAMOR 341,36312,986816000,1273,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000001,280856,FREMAP HOSPITAL MAJADAHONDA,MADRID,MADRID,Majadahonda,CARRETERA M-515 (POZUELO) 61,28220,917461540,116,Hospitales especializados,MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL,,Sin concierto,SI
1328000004,280783,CENTRO SAN JUAN DE DIOS CIEMPOZUELOS,MADRID,MADRID,Ciempozuelos,AVENIDA DE SAN JUAN DE DIOS 1,28350,918930001,339,Otros Centros con Internamiento,PRIVADOS,,Concierto parcial,SI
1328000006,280549,HOSPITAL FUENSANTA,MADRID,MADRID,Madrid,CALLE DE ARTURO SORIA 17,28027,914079295,30,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000007,280534,"CLINICA LA LUZ, S.L.",MADRID,MADRID,Madrid,CALLE DEL MAESTRO ANGEL LLORCA 8,28003,915530500,180,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000008,280604,HOSPITAL UNIVERSITARIO LA ZARZUELA,MADRID,MADRID,Madrid,CALLE DE PLEYADES 25,28023,915858000,116,Hospitales Generales,PRIVADOS,,Sin concierto,SI
1328000009,280421,HOSPITAL UNIVERSITARIO FUNDACION JIMENEZ DIAZ,MADRID,MADRID,Madrid,AVENIDA DE LOS REYES CATOLICOS 2,28040,915504800,660,Hospitales Generales,PRIVADOS,,Concierto sustitutorio,NO
1328000010,280474,HOSPITAL NUESTRA SEÑORA DE AMERICA,MADRID,MADRID,Madrid,CALLE DE ARTURO SORIA 103-105-107,28043,914130061,100,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000011,280626,HOSPITAL HM NUEVO BELEN,MADRID,MADRID,Madrid,CALLE DE JOSE SILVA 7,28043,917444100,60,Hospitales especializados,PRIVADOS,,Sin concierto,SI
1328000013,280552,HOSPITAL RUBER JUAN BRAVO,MADRID,MADRID,Madrid,CALLE DE JUAN BRAVO 49,28006,914026100,163,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000014,280468,HOSPITAL SAN CAMILO,MADRID,MADRID,Madrid,CALLE DE JUAN BRAVO 39,28006,914022100,70,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000015,280376,CLINICA SANTA ELENA,MADRID,MADRID,Madrid,CALLE DE LA GRANJA 8,28003,914539400,76,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000016,280164,HOSPITAL CARLOS III,MADRID,MADRID,Madrid,CALLE DE SINESIO DELGADO 8-10,28029,914532500,90,Otros Centros con Internamiento,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1328000017,280035,HOSPITAL UNIVERSITARIO 12 DE OCTUBRE,MADRID,MADRID,Madrid,AVENIDA DE CORDOBA S/N,28041,913908000,1196,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000018,280360,HOSPITAL BEATA MARIA ANA,MADRID,MADRID,Madrid,CALLE DEL DOCTOR ESQUERDO 83,28007,914097423,160,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000019,280210,HOSPITAL DE CANTOBLANCO,MADRID,MADRID,Madrid,"CARRETERA DE COLMENAR VIEJO K.14,8",28049,915867575,126,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1328000020,280148,"HOSPITAL CENTRAL DE LA CRUZ ROJA, SAN JOSE Y SANTA ADELA",MADRID,MADRID,Madrid,AVENIDA DE LA REINA VICTORIA 22-26,28003,914538300,154,Otros Centros con Internamiento,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000021,280920,HOSPITAL EL ESCORIAL,MADRID,MADRID,San Lorenzo de El Escorial,"CARRETERA DE M-600 (GUADARRAMA) KM.6,255",28200,918973000,91,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000022,280761,HOSPITAL DE LA FUENFRIA,MADRID,MADRID,Cercedilla,CARRETERA DE DEHESAS S/N,28470,918520300,192,Hospitales de media y larga estancia,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000023,280127,HOSPITAL UNIVERSITARIO DE LA PRINCESA,MADRID,MADRID,Madrid,CALLE DE DIEGO DE LEON 62,28006,915202200,524,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000024,280344,HOSPITAL DE LA V.O.T. DE SAN FRANCISCO DE ASIS,MADRID,MADRID,Madrid,CALLE DE SAN BERNABE 13,28005,913657600,72,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000025,280954,HOSPITAL UNIVERSITARIO HM MADRID,MADRID,MADRID,Madrid,PLAZA DEL CONDE DEL VALLE DE SUCHIL 16,28015,914476600,99,Hospitales Generales,PRIVADOS,,Concierto parcial,SI
1328000026,280894,HOSPITAL UNIVERSITARIO DE MOSTOLES,MADRID,MADRID,Móstoles,CALLE RIO JUCAR S/N,28935,916648600,332,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000027,280246,HOSPITAL GENERAL UNIVERSITARIO GREGORIO MARAÑON,MADRID,MADRID,Madrid,CALLE DEL DOCTOR ESQUERDO 46,28009,915868000,1253,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1328000028,280133,HOSPITAL INFANTIL UNIVERSITARIO NIÑO JESUS,MADRID,MADRID,Madrid,AVENIDA DE MENENDEZ PELAYO 65,28009,915035900,170,Hospitales especializados,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000029,280416,FUNDACION INSTITUTO SAN JOSE,MADRID,MADRID,Madrid,CALLE DEL PINAR DE SAN JOSE 98,28054,915080140,259,Hospitales de media y larga estancia,PRIVADOS,,Concierto parcial,NO
1328000030,280565,HOSPITAL RUBER INTERNACIONAL,MADRID,MADRID,Madrid,CALLE DE LA MASO 38,28034,913875000,143,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000031,280014,HOSPITAL UNIVERSITARIO LA PAZ,MADRID,MADRID,Madrid,PASEO DE LA CASTELLANA 261,28046,917277000,1052,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1328000032,280796,HOSPITAL ASEPEYO MADRID,MADRID,MADRID,Coslada,CALLE DE JOAQUIN DE CARDENAS 2,28823,916735011,133,Hospitales especializados,MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL,,Sin concierto,SI
1328000033,280800,HOSPITAL DE GUADARRAMA,MADRID,MADRID,Guadarrama,PASEO MOLINO DEL REY 2,28440,918562000,144,Hospitales de media y larga estancia,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1328000034,280745,HOSPITAL UNIVERSITARIO PRINCIPE DE ASTURIAS,MADRID,MADRID,Alcalá de Henares,CARRETERA DE MECO S/N,28805,918878100,507,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000035,280936,HOSPITAL VIRGEN DE LA POVEDA,MADRID,MADRID,Villa del Prado,CARRETERA M-952 (ACCESO AL HOSPITAL) KM.5,28630,918608000,202,Hospitales de media y larga estancia,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1328000036,280262,HOSPITAL PSIQUIATRICO DOCTOR RODRIGUEZ LAFORA,MADRID,MADRID,Madrid,"CARRETERA DE COLMENAR VIEJO K.13,8",28049,915867500,334,Hospitales de salud mental y tratamiento de toxicomanías,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000037,280777,COMPLEJO ASISTENCIAL BENITO MENNI,MADRID,MADRID,Ciempozuelos,CALLE DE LOS JARDINES 1,28350,918930150,318,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Concierto parcial,NO
1328000039,280029,HOSPITAL UNIVERSITARIO RAMON Y CAJAL,MADRID,MADRID,Madrid,"CARRETERA DE COLMENAR VIEJO KM.9,1",28034,913368000,901,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000040,280339,HOSPITAL SAN RAFAEL,MADRID,MADRID,Madrid,CALLE DE SERRANO 199,28016,915649943,188,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000041,280112,HOSPITAL UNIVERSITARIO SANTA CRISTINA,MADRID,MADRID,Madrid,CALLE DE O'DONNELL 59,28009,915574300,156,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,NO
1328000042,280838,HOSPITAL UNIVERSITARIO SEVERO OCHOA,MADRID,MADRID,Leganés,AVENIDA ORELLANA S/N,28911,914818000,386,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000043,280072,HOSPITAL UNIVERSITARIO CLINICO SAN CARLOS,MADRID,MADRID,Madrid,CALLE DEL PROFESOR MARTIN LAGOS S/N,28040,913303000,861,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000044,280091,HOSPITAL VIRGEN DE LA TORRE,MADRID,MADRID,Madrid,CALLE DEL PUERTO DE LUMBRERAS 5,28031,913315814,92,Hospitales de media y larga estancia,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1328000046,280650,CLINICA LOPEZ IBOR,MADRID,MADRID,Madrid,CALLE DEL DOCTOR JUAN JOSE LOPEZ IBOR 2,28035,913162740,67,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
1328000048,280259,INSTITUTO PROVINCIAL DE REHABILITACION,MADRID,MADRID,Madrid,CALLE DE FRANCISCO SILVELA 40,28028,915868967,96,Hospitales especializados,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1328000049,280843,INSTITUTO PSIQUIATRICO SERVICIOS DE SALUD MENTAL JOSE GERMAIN - 1 LUNA,MADRID,MADRID,Leganés,CALLE LUNA 1,28911,915856500,42,Hospitales de salud mental y tratamiento de toxicomanías,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto.,NO
1328000050,280409,CLINICA NUESTRA SEÑORA DE LA PAZ,MADRID,MADRID,Madrid,CALLE DE LOPEZ DE HOYOS 259,28043,914156000,99,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Concierto parcial,SI
1328000051,280395,CLINICA SAN MIGUEL,MADRID,MADRID,Madrid,CALLE DE ARTURO SORIA 204,28043,914135011,94,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Concierto parcial,NO
1328000052,280679,"SANATORIO ESQUERDO, S.A.",MADRID,MADRID,Madrid,AVENIDA DE LOS POBLADOS 70,28044,917061100,115,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
1328000053,280587,HOSPITAL LA MILAGROSA S.A.,MADRID,MADRID,Madrid,CALLE DE MODESTO LAFUENTE 14,28010,914472100,171,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000054,280647,CLINICA DR. LEON,MADRID,MADRID,Madrid,PLAZA DE MARIANO DE CAVIA 3,28007,914332948,96,Hospitales de salud mental y tratamiento de toxicomanías,PRIVADOS,,Sin concierto,NO
1328000056,280528,"HOSPITAL UNIVERSITARIO VIRGEN DE LA PALOMA, S.L.",MADRID,MADRID,Madrid,CALLE DE LA LOMA 1,28003,915348207,92,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1328000057,280323,SANATORIO NUESTRA SEÑORA DEL ROSARIO,MADRID,MADRID,Madrid,CALLE DEL PRINCIPE DE VERGARA 53,28006,914359100,176,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1328000058,280442,HOSPITAL VIRGEN DEL MAR,MADRID,MADRID,Madrid,CALLE DE HONDURAS 14,28016,913539500,76,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1328000059,280382,HOSPITAL SAN FRANCISCO DE ASIS,MADRID,MADRID,Madrid,CALLE DE JOAQUIN COSTA 28,28002,915630360,168,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000060,280357,HOSPITAL QUIRONSALUD SAN JOSE,MADRID,MADRID,Madrid,CALLE DE CARTAGENA 111,28002,914153100,84,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000061,280455,CLINICA SEAR,MADRID,MADRID,Madrid,CARRETERA DE COLMENAR VIEJO KM.16,28049,917340500,250,Hospitales de media y larga estancia,PRIVADOS,,Red de utilización pública (RUP),NO
1328000062,280989,HOSPITAL UNIVERSITARIO DE GETAFE,MADRID,MADRID,Getafe,"CARRETERA DE MADRID-TOLEDO KM.12,500",28905,916839360,510,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000063,281034,CLINICA ISADORA S.A.,MADRID,MADRID,Madrid,CALLE DE LOS PIRINEOS 7,28040,913111000,19,Otros Centros con Internamiento,PRIVADOS,,Concierto parcial,NO
1328000064,281049,HOSPITAL HLA UNIVERSITARIO MONCLOA,MADRID,MADRID,Madrid,AVENIDA DE VALLADOLID 83,28008,915954500,235,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000065,281087,CLINICA CEMTRO,MADRID,MADRID,Madrid,AVENIDA DEL VENTISQUERO DE LA CONDESA 42,28035,917355757,94,Hospitales Generales,PRIVADOS,,Sin concierto,NO
1328000066,281071,HOSPITAL UNIVERSITARIO FUNDACION ALCORCON,MADRID,MADRID,Alcorcón,CALLE BUDAPEST 1,28922,916219400,400,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000067,281090,HOSPITAL UNIVERSITARIO HM MONTEPRINCIPE,MADRID,MADRID,Boadilla del Monte,AVENIDA DE MONTEPRINCIPE 25,28660,917089900,170,Hospitales Generales,PRIVADOS,,Concierto parcial,SI
1328000069,281113,HOSPITAL MD ANDERSON CANCER CENTER MADRID,MADRID,MADRID,Madrid,CALLE DE GOMEZ HEMANS 2,28033,913834980,99,Hospitales especializados,PRIVADOS,,Concierto parcial,NO
1328000070,281124,HOSPITAL QUIRONSALUD SUR,MADRID,MADRID,Alcorcón,CALLE DE ESTAMBUL 30,28922,917810682,81,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000071,281146,HOSPITAL UNIVERSITARIO DE FUENLABRADA,MADRID,MADRID,Fuenlabrada,CAMINO DEL MOLINO 2,28942,916006000,406,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000072,281157,HOSPITAL UNIVERSITARIO HM TORRELODONES,MADRID,MADRID,Torrelodones,AVENIDA CASTILLO DE OLIVARES S/N,28250,912675000,86,Hospitales Generales,PRIVADOS,,Concierto parcial,SI
1328000073,281180,HOSPITAL LOS MADROÑOS,MADRID,MADRID,Brunete,"CARRETERA DE M-501 (DE ALCORCON A PLASENCIA) KM.17,900",28690,918163526,53,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000074,281179,HOSPITAL UNIVERSITARIO LA MORALEJA,MADRID,MADRID,Madrid,AVENIDA DE FRANCISCO PI Y MARGALL 81,28050,913244805,126,Hospitales Generales,PRIVADOS,,Sin concierto,SI
1328000076,281203,HOSPITAL UNIVERSITARIO QUIRONSALUD MADRID,MADRID,MADRID,Pozuelo de Alarcón,CALLE DIEGO DE VELAZQUEZ 1,28223,917992380,280,Hospitales Generales,PRIVADOS,,Concierto parcial,SI
1328000077,281247,HOSPITAL PARDO DE ARAVACA,MADRID,MADRID,Madrid,CALLE DE LA SALLE 12,28023,917402682,98,Hospitales Generales,PRIVADOS,,Concierto parcial,NO
1328000078,281225,HOSPITAL UNIVERSITARIO HM SANCHINARRO,MADRID,MADRID,Madrid,CALLE DE OÑA 10,28050,917567800,198,Hospitales Generales,PRIVADOS,,Concierto parcial,SI
1328000079,281214,HOSPITAL CENTRO DE CUIDADOS LAGUNA,MADRID,MADRID,Madrid,CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN 128,28047,914010708,47,Hospitales de media y larga estancia,PRIVADOS,,Concierto parcial,NO
1328000080,281236,HOSPITAL UNIVERSITARIO INFANTA ELENA,MADRID,MADRID,Valdemoro,AVENIDA REYES CATOLICOS 21,28342,918948410,158,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000081,281269,EMPRESA PUBLICA HOSPITAL DEL HENARES,MADRID,MADRID,Coslada,AVENIDA MARIE CURIE S/N,28822,911912000,243,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
1328000082,281258,HOSPITAL UNIVERSITARIO INFANTA SOFIA,MADRID,MADRID,San Sebastián de los Reyes,PASEO EUROPA 34,28702,911914000,271,Hospitales Generales,SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS,,Sin concierto,SI
